btc_open,btc_high,btc_low,btc_close,btc_volume,btc_trade_count,btc_vwap,btc_timestamp
60548.78,62491.78,60307.43,61450.33,1202.695032,51961.0,61422.9901758554,2021-11-01
61460.41,64303.94,61337.44,62838.48,1194.740238,55902.0,63088.1172284482,2021-11-02
62815.07,63560.71,60122.59,62721.24,1112.221684,46517.0,62395.4858205755,2021-11-03
62714.29,62782.04,60720.0,62131.68,908.858423,48486.0,61637.5450602601,2021-11-04
62141.13,62637.26,60778.01,61250.54,747.11607,38409.0,61404.652081971,2021-11-05
61250.55,62369.52,60112.06,62220.35,672.863854,32010.0,61128.5469049523,2021-11-06
62231.91,65673.82,61529.41,65480.08,901.594778,45942.0,63789.226008345,2021-11-07
65496.49,68577.46,65209.73,68145.33,1260.7241,59744.0,66802.4159631166,2021-11-08
68144.05,68278.89,66251.04,66350.0,876.734204,46907.0,67194.5920928786,2021-11-09
66348.47,69025.05,62682.78,64709.62,1966.168103,83414.0,66056.2942999705,2021-11-10
64701.6,65609.51,64070.99,64696.45,766.815788,36875.0,64964.220645212,2021-11-11
64696.64,65005.2,62276.67,63613.42,1102.928467,49280.0,63729.9774324757,2021-11-12
63621.01,65322.86,63380.62,64897.16,424.569533,26859.0,64445.3669413979,2021-11-13
64917.21,66201.31,63590.7,65719.39,678.382118,36320.0,64841.8754382244,2021-11-14
65716.1,66355.15,60385.22,60959.04,1363.10351,64141.0,62936.1910996304,2021-11-15
60955.2,61406.07,58585.49,59643.61,1682.873591,66559.0,60104.7270609927,2021-11-16
59627.0,60988.03,58395.0,59831.5,861.384621,38445.0,60072.6265087441,2021-11-17
59821.99,60063.01,55629.07,56437.4,2237.47419,84549.0,57737.253923829,2021-11-18
56445.36,59035.37,55900.01,58456.25,964.751214,47937.0,57756.4852007059,2021-11-19
58451.21,59889.0,57415.64,59059.7,586.33964,29852.0,58823.2650977908,2021-11-20
59064.43,60082.66,56821.88,57501.95,841.328031,35992.0,58612.819927153,2021-11-21
57501.37,59495.7,55647.32,56565.05,1188.033009,51503.0,57156.9278283123,2021-11-22
56577.47,57879.45,55394.56,56615.47,1296.077064,53299.0,56917.0102983237,2021-11-23
56621.38,58291.04,55874.26,57148.7,831.128332,39889.0,56985.7046067313,2021-11-24
57145.44,59443.07,57116.04,57883.14,805.637875,35868.0,58437.2240141855,2021-11-25
57873.03,57952.33,53521.0,54300.53,1583.618096,63823.0,54865.0396676721,2021-11-26
54294.62,55312.53,53724.44,54428.0,606.542081,30947.0,54616.1951424288,2021-11-27
54422.11,58269.51,53322.69,57398.73,928.09942,37667.0,55894.8849169562,2021-11-28
57394.56,58905.26,56321.17,56321.17,770.531611,37824.0,57606.974908563,2021-11-29
56321.18,59247.36,55919.0,56824.6,1064.362366,52209.0,57482.1094346151,2021-11-30
56824.57,59100.0,55831.89,56958.02,1082.002107,52234.0,57299.3240302751,2021-12-01
56952.7,57408.43,56059.77,56775.18,791.784537,37008.0,56630.6470955577,2021-12-02
56791.71,57655.99,42000.0,47733.07,2770.290534,100869.0,51790.2331030004,2021-12-03
47750.51,49722.06,46206.11,49478.63,1900.488085,75208.0,48052.8121487996,2021-12-04
49485.48,49752.72,47811.15,48730.38,1150.899265,47662.0,48984.0471992967,2021-12-05
48718.93,51462.99,47177.3,50952.21,1648.142725,60714.0,49048.3770462289,2021-12-06
50941.5,51992.07,50068.71,50443.35,809.710276,37158.0,50925.1117846724,2021-12-07
50457.81,51241.96,48653.06,49810.82,954.638637,39661.0,50087.595470731,2021-12-08
49809.04,50373.58,47335.0,48263.62,1153.9741,48086.0,48485.8043306014,2021-12-09
48263.69,50108.51,46716.14,48329.77,1336.488595,52013.0,48223.484706033,2021-12-10
48349.79,49713.5,47805.74,49000.0,660.863215,30290.0,48782.1904634341,2021-12-11
49000.0,50813.15,48472.72,49280.95,795.113296,33532.0,49671.4606228485,2021-12-12
49277.1,49339.77,45744.38,46714.14,1547.829769,55735.0,47139.5695302821,2021-12-13
46715.17,48769.23,46339.1,48121.81,1021.640791,42083.0,47420.5282930633,2021-12-14
48125.67,49500.0,46547.0,48537.67,1469.992279,52317.0,48241.510436501,2021-12-15
48538.32,49455.55,47406.95,47717.91,748.723828,33564.0,48299.3481255704,2021-12-16
47728.8,47762.08,45471.57,46610.4,1148.914519,49659.0,46479.422428481,2021-12-17
46618.89,48094.3,46221.37,47622.18,561.862162,28263.0,47031.1320664663,2021-12-18
47626.5,48336.74,46243.5,46443.55,786.962408,33541.0,47052.468554167,2021-12-19
46428.99,48835.47,45566.22,48600.71,1280.552219,43853.0,46819.2171743046,2021-12-20
48600.71,49584.81,48308.85,48981.12,747.197961,31371.0,48859.0295533306,2021-12-21
48992.64,49545.85,48051.41,48402.75,573.143357,26803.0,48739.4942599465,2021-12-22
48400.32,51535.63,48056.98,51034.01,899.290712,36057.0,50079.9983175899,2021-12-23
51032.78,51853.65,50450.0,50914.29,508.759945,25061.0,51108.459786881,2021-12-24
50911.84,51167.03,49647.12,49910.01,527.906905,23526.0,50444.793929663,2021-12-25
49895.91,51308.75,49463.75,50886.55,592.95131,25056.0,50480.8787458837,2021-12-26
50873.52,52148.5,48690.26,49232.14,836.325554,36364.0,50609.9787231995,2021-12-27
49215.95,49461.87,47313.0,47881.3,798.594475,34353.0,48309.070561734,2021-12-28
47918.98,48076.44,45950.21,46767.25,965.007189,38079.0,47104.0683849039,2021-12-29
46760.87,47924.27,46700.0,47285.73,596.512445,26773.0,47268.1422833577,2021-12-30
47289.11,48575.71,45665.92,47200.02,1073.858376,38984.0,47077.3444498096,2021-12-31
47190.56,47950.0,46722.08,47095.67,468.152221,23361.0,47297.0343190694,2022-01-01
47087.56,47992.0,46668.46,47098.88,443.889422,22218.0,47195.4504791315,2022-01-02
47102.58,47568.95,45700.83,46154.6,783.384691,29891.0,46514.2672853662,2022-01-03
46153.0,47527.78,45547.55,46314.83,850.111475,29224.0,46453.8869749854,2022-01-04
46303.77,47066.7,42460.0,43051.65,1882.128273,58070.0,44573.0548252435,2022-01-05
43061.81,43588.75,40957.53,41846.64,1166.578757,40734.0,42496.15373592,2022-01-06
41842.24,42758.62,40618.07,41979.2,1155.400932,37939.0,41750.3143531464,2022-01-07
41975.42,42317.98,40500.0,41764.21,1046.241144,32257.0,41501.3873666112,2022-01-08
41767.53,42799.57,41200.02,42035.32,625.424101,24070.0,41951.073856399,2022-01-09
42036.19,42394.19,39648.0,42116.32,1845.296197,46553.0,41159.9187394138,2022-01-10
42114.04,43123.93,41278.35,42716.29,955.261985,31487.0,42346.5014436607,2022-01-11
42725.68,44344.9,42483.94,43699.9,805.675808,27383.0,43602.1731665058,2022-01-12
43700.28,44443.98,42328.87,42925.15,907.780937,30930.0,43178.9985256452,2022-01-13
42918.83,43466.46,41775.37,43011.48,814.671455,28709.0,42773.5580076652,2022-01-14
43017.4,43828.92,42583.22,42984.07,506.49202,21088.0,43233.8126998251,2022-01-15
42980.16,43500.58,42356.09,42687.9,424.308617,21851.0,42959.1645859262,2022-01-16
42699.64,42981.89,41560.87,42133.21,502.989822,23790.0,42282.2003612194,2022-01-17
42128.58,42683.51,41289.0,41772.61,713.969584,30615.0,41862.9796729147,2022-01-18
41785.29,42579.07,41157.84,41904.53,952.102386,31357.0,41914.0898483863,2022-01-19
41905.29,43506.83,38240.27,38913.96,1932.446179,57975.0,41055.8184271194,2022-01-20
38921.99,39291.1,35427.64,35748.15,2331.879032,72319.0,37562.9195214101,2022-01-21
35747.5,36179.48,34035.0,35455.29,2053.245074,64570.0,35162.4486287406,2022-01-22
35455.77,36518.24,34613.42,35203.46,1323.120097,43033.0,35522.6783285622,2022-01-23
35194.26,37569.72,32946.89,36079.09,2839.002488,81644.0,34828.8659121034,2022-01-24
36068.33,37997.03,35714.9,37631.76,1623.059634,50207.0,36810.5404475822,2022-01-25
37631.08,38941.17,35543.39,35995.17,1964.482808,69110.0,37383.4408578165,2022-01-26
35989.98,37470.31,35538.87,37210.23,1193.308829,42861.0,36548.7146810431,2022-01-27
37223.53,38041.21,36170.53,37672.33,1013.905687,39751.0,37179.1196504081,2022-01-28
37680.0,38731.67,37326.62,38148.42,690.310575,28785.0,38015.0402362637,2022-01-29
38148.33,38379.31,36647.99,37022.16,596.756204,28156.0,37569.6347715191,2022-01-30
37019.73,38756.97,36826.75,38466.1,964.833568,36772.0,38032.6917936123,2022-01-31
38472.44,39309.84,38025.31,38432.44,1129.826053,44769.0,38623.3506012043,2022-02-01
38428.51,38790.94,36601.75,37019.69,941.805378,38746.0,37456.5698841283,2022-02-02
37024.23,37709.14,36262.39,37559.32,729.715871,30504.0,36813.1427611209,2022-02-03
37571.11,41957.28,37319.29,41559.27,1382.147131,48382.0,39884.4695359509,2022-02-04
41553.79,41929.78,40962.34,41603.16,471.590878,24594.0,41517.9827292147,2022-02-05
41603.04,43026.31,41141.25,42808.97,693.580041,32812.0,42123.4861644767,2022-02-06
42845.91,45076.86,42273.54,44922.53,1075.29236,42787.0,43752.277763441,2022-02-07
44915.54,45520.37,42707.16,43630.9,1262.684811,45410.0,43758.2439253159,2022-02-08
43624.61,44848.48,43226.82,43908.52,698.339978,31002.0,44087.8836589345,2022-02-09
43920.64,45851.22,42534.8,42857.47,1482.445413,53364.0,44259.9288627123,2022-02-10
42870.57,43975.63,41980.01,42287.73,859.906381,34908.0,42972.9667173313,2022-02-11
42301.15,43049.5,41753.43,42293.59,414.428426,25996.0,42289.2643528719,2022-02-12
42295.45,42782.0,41560.0,41801.85,408.836373,24025.0,42180.877416403,2022-02-13
41794.7,43799.22,41755.53,43599.68,708.082073,36021.0,42700.6587391993,2022-02-14
43594.31,44775.12,43551.97,44086.16,643.75953,30748.0,44143.8503795584,2022-02-15
44080.26,44394.97,43331.71,43644.18,605.265661,30351.0,43931.6564032175,2022-02-16
43642.14,44046.03,40075.37,40658.25,1166.717533,42704.0,41745.8329072098,2022-02-17
40642.9,41126.49,39454.41,40266.48,664.2047,31352.0,40187.3302593242,2022-02-18
40269.12,40469.58,39308.33,39377.02,341.226104,21125.0,39915.9960546092,2022-02-19
39370.59,39499.99,38006.12,39247.78,640.556484,30062.0,38707.2235627803,2022-02-20
39245.44,39377.77,36373.73,36767.9,1474.165083,46972.0,37775.1710477639,2022-02-21
36742.61,38445.03,36546.21,37992.78,882.321697,35731.0,37717.3993024089,2022-02-22
37996.86,39269.22,34317.34,34686.3,1266.537923,52539.0,36822.4251949214,2022-02-23
34686.3,39700.0,34397.35,38465.96,1746.053067,85976.0,36889.4198990124,2022-02-24
38466.03,40296.05,38012.92,39045.11,983.435303,49283.0,39165.3200033543,2022-02-25
39037.7,39694.97,38212.43,38608.91,447.119922,27149.0,38994.5630551184,2022-02-26
38598.55,39884.49,37010.72,37839.37,671.71943,34759.0,38261.4431401111,2022-02-27
37852.38,44259.41,37475.03,43229.15,1412.459176,54487.0,41250.4449782126,2022-02-28
43224.42,45000.0,42815.84,44283.36,1122.467779,47416.0,43976.3698802568,2022-03-01
44302.03,45321.42,43236.53,43351.87,844.934097,41891.0,44117.9077721264,2022-03-02
43343.07,44103.62,41071.0,41381.64,987.526989,45631.0,42387.1912447908,2022-03-03
41379.2,41907.21,38568.18,39020.96,1069.260188,42510.0,40173.9156784955,2022-03-04
39019.55,39720.38,38816.74,39505.8,400.495882,27821.0,39299.4006369163,2022-03-05
39506.49,39619.98,37577.62,38028.52,661.143065,36339.0,38553.8803444614,2022-03-06
38025.81,39552.31,37166.01,38363.41,1052.591573,43036.0,38373.1998096025,2022-03-07
38358.49,41883.58,38008.27,41514.18,1252.461647,43940.0,39553.5244096228,2022-03-08
41521.53,42590.08,38900.0,39219.08,1364.981479,43231.0,41404.7873033528,2022-03-09
39235.64,40301.73,38200.2,38792.23,1181.691366,35917.0,39139.2152644066,2022-03-10
38784.61,40250.0,38316.0,39167.75,831.507763,30547.0,39192.8371223163,2022-03-11
39172.76,39439.78,38666.67,39109.36,301.549334,16474.0,39079.4011839313,2022-03-12
39126.46,39198.04,37572.51,38520.99,576.983541,25701.0,38409.3690586434,2022-03-13
38524.89,39917.89,38422.55,38783.83,748.12453,32345.0,39072.7805040125,2022-03-14
38781.41,41700.0,38139.49,39124.91,1267.403143,44478.0,39671.1895381582,2022-03-15
39123.78,41477.14,38994.21,41359.77,1416.657713,43373.0,40457.234852888,2022-03-16
41338.39,41479.42,40279.94,40642.32,532.547277,27472.0,40814.9853793385,2022-03-17
40643.53,42364.12,40174.08,41825.27,709.36359,31900.0,41307.7492467836,2022-03-18
41826.79,42417.0,41570.01,41872.51,384.773382,22274.0,41972.5253189515,2022-03-19
41879.19,42033.19,40509.08,40893.29,516.307215,25197.0,41231.1473911304,2022-03-20
40887.01,43347.0,40761.58,43001.37,853.071637,35128.0,41583.0194179074,2022-03-21
43001.36,43220.9,41768.85,41938.05,827.151998,33508.0,42546.2113158976,2022-03-22
41969.42,43288.22,41814.58,42922.54,847.284152,36532.0,42463.9547796668,2022-03-23
42922.54,44422.34,42610.84,44115.03,796.889511,38066.0,43588.4845058324,2022-03-24
44117.62,45112.84,43596.62,44423.78,554.873297,29251.0,44450.1797798524,2022-03-25
44428.97,44951.37,44166.92,44598.15,269.370687,16209.0,44533.4803862748,2022-03-26
44599.91,47623.0,44445.55,47144.34,804.344856,33636.0,46158.8570638628,2022-03-27
47137.15,48223.41,46770.45,47621.59,847.692272,36841.0,47486.8893083486,2022-03-28
47627.09,48109.83,46548.76,47252.33,567.038334,27187.0,47480.1890720855,2022-03-29
47251.28,47719.21,46849.99,47034.98,484.801751,26955.0,47238.4939185227,2022-03-30
47031.64,47631.47,44244.26,44666.12,844.465993,38858.0,45871.5032113855,2022-03-31
44664.21,47221.58,44588.13,46555.26,629.246392,32549.0,46002.6347918666,2022-04-01
46560.29,46954.67,45550.81,46378.61,461.042445,23532.0,46249.6489837047,2022-04-02
46381.7,47468.61,45768.46,46091.15,570.232042,28105.0,46485.4722236156,2022-04-03
46092.99,46899.0,45126.58,46775.38,644.176869,29678.0,46069.8566472319,2022-04-04
46768.34,47196.13,44419.86,45341.5,862.482322,41278.0,45764.847758021,2022-04-05
45350.88,45516.04,42737.09,43406.31,992.126322,46780.0,43990.8896721662,2022-04-06
43393.23,43902.31,43033.82,43546.71,548.248638,31743.0,43516.8477099974,2022-04-07
43549.84,43983.5,42113.47,42413.84,798.860327,37701.0,43023.7081335236,2022-04-08
42442.29,42904.32,42195.48,42762.86,208.513808,14843.0,42538.7712041082,2022-04-09
42757.45,43426.23,41770.87,42261.84,608.577313,27710.0,42425.5613746931,2022-04-10
42270.64,42367.65,39215.26,39916.41,1308.542007,52609.0,40444.4181434788,2022-04-11
39925.94,40700.99,39263.15,40131.3,1227.543204,46556.0,40089.6831791558,2022-04-12
40139.0,41570.02,39627.11,41297.27,1116.941681,37740.0,40706.7892394579,2022-04-13
41297.22,41363.27,39572.24,40112.51,656.928988,32876.0,40368.4251159943,2022-04-14
40114.0,40861.77,39954.45,40548.26,546.807225,24562.0,40344.2157051538,2022-04-15
40544.92,40700.0,40005.67,40287.01,322.944471,17497.0,40333.2212854043,2022-04-16
40299.7,40607.0,38698.8,38835.3,693.391581,26746.0,39923.022828683,2022-04-17
38830.29,41269.84,38541.31,40863.31,1174.704948,43368.0,39975.3135028774,2022-04-18
40874.23,41800.0,40568.67,41357.48,524.31559,24363.0,41256.0957251912,2022-04-19
41357.48,42205.43,40900.0,41621.49,751.20176,31006.0,41559.4968526917,2022-04-20
41621.49,42984.15,39771.6,40634.05,1164.786881,42581.0,41520.479597037,2022-04-21
40638.22,40799.14,39172.34,39542.31,765.828943,35904.0,39881.6674041637,2022-04-22
39535.74,39984.61,39338.25,39724.93,307.472439,17307.0,39706.8051822201,2022-04-23
39715.13,39948.83,38694.49,39149.25,696.074172,27718.0,39339.8692774131,2022-04-24
39153.57,40777.75,38208.21,40562.9,1229.509078,47428.0,39336.3980542105,2022-04-25
40570.52,40804.22,37700.0,38408.1,1282.791621,50435.0,38853.6568818396,2022-04-26
38404.7,39700.0,38366.6,39398.73,926.539363,40847.0,39009.6531971376,2022-04-27
39398.17,40379.84,38869.44,39544.13,929.715552,40115.0,39710.0590509655,2022-04-28
39540.24,39630.88,38172.21,38561.01,731.90828,34568.0,38846.3167640513,2022-04-29
38568.19,38780.87,37396.09,37964.05,517.99151,29805.0,38081.5516389422,2022-04-30
37971.35,39121.71,37684.19,38986.47,548.832114,29363.0,38317.1881238004,2022-05-01
38978.38,39162.85,38037.28,38491.42,760.12401,35909.0,38631.6496917553,2022-05-02
38494.6,38641.84,37517.66,37986.2,618.481216,28519.0,38051.7669964109,2022-05-03
37985.03,40020.0,37964.61,39741.08,931.876794,36948.0,39164.44005156,2022-05-04
39742.64,39838.15,35605.89,36425.39,1522.981183,55773.0,37015.9800722633,2022-05-05
36424.11,36538.04,35253.47,35720.5,1046.605855,42224.0,35948.435170485,2022-05-06
35738.14,36128.72,34202.0,34391.43,836.709588,34729.0,35155.9733555971,2022-05-07
34393.54,34932.14,33271.73,33631.03,1012.694368,41950.0,34075.2910850149,2022-05-08
33637.31,33765.97,29735.97,31218.29,3850.732284,95136.0,31484.1549721483,2022-05-09
31213.97,32640.49,30160.84,31203.5,3447.659023,88909.0,31439.1081523604,2022-05-10
31207.79,32126.51,26991.0,27647.5,5592.431365,132559.0,29918.7938695975,2022-05-11
27640.54,30716.22,25455.46,30375.49,3425.552947,95367.0,28307.9757052901,2022-05-12
30380.61,30980.0,29150.0,29295.69,1588.624046,53420.0,30117.550751019,2022-05-13
29299.98,30290.64,28577.93,29560.07,784.677598,41102.0,29418.387242194,2022-05-14
29571.49,31415.48,29455.2,30293.77,1188.858761,48750.0,30475.9418793583,2022-05-15
30292.25,30470.0,29050.01,30345.13,1583.792585,57134.0,29808.6499824305,2022-05-16
30338.89,30733.0,29421.8,29797.5,1297.84626,51321.0,30181.9618306555,2022-05-17
29793.07,30060.8,28612.14,29063.05,1640.044029,59492.0,29257.2796862342,2022-05-18
29054.97,30726.41,28824.43,30062.69,1420.147955,49777.0,29908.4916988067,2022-05-19
30062.66,30512.0,28692.45,29218.22,1615.345154,55326.0,29498.7265699451,2022-05-20
29217.17,29614.37,29119.19,29249.95,458.5981,23456.0,29355.4638918801,2022-05-21
29250.09,30456.52,29250.09,30101.13,912.80936,36041.0,30013.9118068715,2022-05-22
30099.54,30634.92,28843.86,29309.4,1538.251495,55006.0,29831.5850011118,2022-05-23
29329.67,30184.03,28638.51,30065.69,1368.90144,48108.0,29400.9746527073,2022-05-24
30067.9,30109.37,29308.57,29738.5,1194.573761,46488.0,29700.9261734669,2022-05-25
29736.08,29820.0,28002.0,28891.2,2446.717862,88026.0,29106.1005054786,2022-05-26
28889.93,29352.61,28242.84,28804.55,1759.875459,72886.0,28806.0510952511,2022-05-27
28803.11,29233.2,28729.44,28919.16,494.156946,24678.0,28935.856762194,2022-05-28
28910.76,30400.88,28891.21,30303.09,1062.096958,35405.0,29579.0399057355,2022-05-29
30303.87,32193.14,30237.44,31668.48,2167.496153,61324.0,31040.0740009829,2022-05-30
31670.96,32409.14,31197.67,31540.29,1692.578428,51187.0,31731.1410465034,2022-05-31
31539.23,31875.0,29304.62,29784.4,1886.397503,55198.0,30451.2011109809,2022-06-01
29794.94,30672.66,29551.69,30398.43,1360.550315,40411.0,30182.0584533812,2022-06-02
30394.61,30538.38,29250.0,29688.9,1268.104056,39254.0,29720.4033008851,2022-06-03
29689.32,29951.53,29456.68,29701.65,504.101091,18168.0,29715.2419980302,2022-06-04
29701.99,31320.0,29509.5,31192.5,1178.863288,33115.0,30315.5606245318,2022-06-05
31194.73,31740.0,29200.0,29508.27,1830.588863,55297.0,30768.9326890771,2022-06-06
29508.54,31565.82,29328.21,30230.97,2035.144906,61145.0,30567.6713999153,2022-06-07
30226.01,30865.14,29888.0,30240.33,947.807726,38152.0,30348.4640242154,2022-06-08
30243.84,30683.94,29543.49,30075.19,1121.954468,41941.0,30135.3068769477,2022-06-09
30076.05,30210.97,28828.26,29352.88,1124.221588,42994.0,29425.3921139638,2022-06-10
29354.46,29405.28,27251.25,27403.61,1318.761438,43608.0,28352.161782929,2022-06-11
27403.8,28297.56,24899.56,25356.22,2491.86257,64969.0,26473.1615623706,2022-06-12
25351.38,25811.26,20804.91,21952.73,6179.073319,114798.0,23051.871750768,2022-06-13
21942.24,23314.09,20900.0,21111.35,3298.418877,66489.0,22219.0181156854,2022-06-14
21106.05,22985.0,20078.0,22062.66,4371.904216,82516.0,21286.7238920407,2022-06-15
22066.21,22164.03,20200.8,20507.72,1850.417548,45981.0,20953.3908614942,2022-06-16
20506.2,21320.42,20301.5,20469.4,1179.574539,34703.0,20671.3083885395,2022-06-17
20461.86,20505.58,17594.94,18474.53,3712.265155,72767.0,18787.209028315,2022-06-18
18476.7,20799.03,17925.03,19838.75,2384.465489,49522.0,19671.061325434,2022-06-19
19837.17,21038.89,19746.13,20623.11,1991.217976,45518.0,20396.6469606788,2022-06-20
20629.71,21702.52,20240.0,20412.23,2333.308682,51413.0,21004.5324377594,2022-06-21
20410.2,20874.34,19742.25,20335.75,3508.690521,100238.0,20250.4973539615,2022-06-22
20337.68,21361.98,20154.28,21033.2,3645.486074,123984.0,20730.222056205,2022-06-23
21034.26,21534.33,20719.39,21218.71,2842.305253,88634.0,21115.0016267488,2022-06-24
21218.89,21595.71,20896.85,21406.14,1903.394998,67396.0,21279.299993201,2022-06-25
21407.32,21878.02,20910.41,21233.82,2119.787987,72859.0,21282.5732749017,2022-06-26
21232.71,21522.61,20478.28,20747.5,3398.764417,107331.0,20832.4978360727,2022-06-27
20747.07,21190.0,20125.0,20272.68,5382.925188,152022.0,20582.8242699851,2022-06-28
20273.69,20420.92,19832.92,20027.02,7319.191337,201864.0,20067.7940065669,2022-06-29
20025.82,20896.36,18612.0,19382.09,10330.986504,187492.0,19463.8079928079,2022-06-30
19374.83,19764.83,18940.0,19170.27,7521.574449,118377.0,19343.7428550912,2022-07-01
19170.9,19441.9,18752.98,19231.67,3459.369133,64323.0,19210.3198189685,2022-07-02
19233.4,19625.32,18911.68,19102.36,3478.188482,101957.0,19162.3038663075,2022-07-03
19101.41,20450.89,19057.69,20251.12,7282.259882,242199.0,19844.761944276,2022-07-04
20252.86,20728.5,19281.37,20075.94,9527.917398,283740.0,19943.8779085726,2022-07-05
20077.88,20650.0,19845.91,20397.52,7624.440324,262190.0,20258.0956704068,2022-07-06
20396.43,22500.59,20233.0,21975.47,8688.592329,273865.0,21209.5156117758,2022-07-07
21975.47,22112.26,21172.41,21540.18,8453.323465,283983.0,21670.4382297136,2022-07-08
21541.16,21980.88,21100.0,21262.3,5221.571175,224740.0,21564.2948493347,2022-07-09
21262.1,21406.17,20417.0,20516.03,5245.537509,189421.0,20897.3053485712,2022-07-10
20514.05,20741.3,19769.2,19986.09,7194.311544,222000.0,20305.4940653217,2022-07-11
19986.09,20044.29,19226.0,19460.11,7138.720321,203381.0,19647.191033833,2022-07-12
19460.11,20403.7,18900.0,20062.27,10295.582148,245944.0,19731.0717816818,2022-07-13
20065.81,20879.17,19588.9,20530.01,10039.131412,219788.0,20218.1389894934,2022-07-14
20531.04,21191.81,20504.22,20739.15,6238.182795,182392.0,20853.0104942291,2022-07-15
20741.14,21575.34,20477.03,21247.59,5217.037703,158223.0,21075.4681930027,2022-07-16
21247.55,21657.49,20751.81,21290.62,5347.599761,169561.0,21180.8052516448,2022-07-17
21293.0,22952.93,21279.16,21893.85,13403.776375,256724.0,22106.6338146949,2022-07-18
21892.1,23800.0,21583.97,23395.0,15269.089296,245956.0,22898.7304966853,2022-07-19
23391.53,24275.94,22634.82,22879.3,15350.716373,274684.0,23536.7195280148,2022-07-20
22878.93,23351.67,22342.28,22971.58,8413.914641,167913.0,22913.2364592294,2022-07-21
22966.35,23758.46,22507.15,22900.0,6718.211658,161373.0,23172.0792557014,2022-07-22
22904.39,23000.0,21950.0,22399.48,4729.550679,87536.0,22385.8534118392,2022-07-23
22399.48,23020.0,21740.38,21900.24,6231.284745,130260.0,22536.4292851507,2022-07-24
21895.62,22260.0,20864.19,21126.93,7433.605001,142861.0,21671.7326715401,2022-07-25
21132.44,21306.07,20714.96,21111.95,4923.663719,134195.0,21025.9737181072,2022-07-26
21111.95,23448.89,21095.7,23072.31,10212.517093,206094.0,22276.6811903179,2022-07-27
23072.31,24199.98,22583.33,24014.13,9231.984811,174993.0,23479.2924285072,2022-07-28
24011.71,24439.0,23433.85,23745.55,8493.420592,167818.0,23863.1316262414,2022-07-29
23750.06,24683.54,23500.61,23808.89,6719.075028,181789.0,24029.9945299499,2022-07-30
23810.09,24198.18,23232.29,23398.0,5648.751563,190921.0,23630.0651175229,2022-07-31
23398.02,23508.47,22760.0,22874.13,6667.629051,159111.0,23136.9311237205,2022-08-01
22865.91,23466.18,22661.29,22834.72,7217.620601,157088.0,22962.8819900528,2022-08-02
22834.42,23638.99,22734.89,23090.0,8644.443116,144529.0,23239.8354061923,2022-08-03
23092.34,23259.89,22404.47,23158.03,6888.388988,145275.0,22839.8225075454,2022-08-04
23156.05,23477.06,22757.92,23212.7,6064.764805,162992.0,23138.402299036,2022-08-05
23212.74,23260.0,22854.66,22951.0,2905.513764,72323.0,23106.5300419526,2022-08-06
22951.02,23400.0,22896.07,23350.04,2755.768081,77229.0,23182.4315149301,2022-08-07
23347.47,24252.12,23329.83,23890.32,6192.286834,107915.0,23931.6420304021,2022-08-08
23891.94,23931.65,22659.4,22951.52,6598.928998,103651.0,23192.8102700665,2022-08-09
22948.34,24546.36,22836.34,24527.72,8529.492068,150712.0,23871.1872324361,2022-08-10
24531.21,24922.58,23767.77,23943.81,8740.430792,114804.0,24362.0084075857,2022-08-11
23940.91,24846.0,23596.36,24748.32,7223.662635,85061.0,24188.6021130966,2022-08-12
24747.46,24900.55,24295.8,24579.41,5168.337308,60890.0,24534.5618762743,2022-08-13
24580.31,25214.66,24151.07,24861.88,6701.73856,93063.0,24597.6157735616,2022-08-14
24861.37,24992.73,23780.0,23966.91,8366.048305,106089.0,24159.8970664491,2022-08-15
23968.0,24151.37,23676.4,24070.0,6894.905916,86951.0,23921.7567505449,2022-08-16
24075.74,24445.57,23180.0,23375.6,7018.647345,92666.0,23638.9508439341,2022-08-17
23383.74,23599.71,22700.0,22789.19,4763.2083,63269.0,23182.7527203353,2022-08-18
22785.91,22836.06,20785.22,21240.0,14143.727125,125223.0,21424.3110637419,2022-08-19
21238.86,21363.46,20761.75,21197.91,7662.52359,73351.0,21172.5627217319,2022-08-20
21197.93,21781.64,21067.48,21467.0,6697.323631,69203.0,21434.5299603928,2022-08-21
21469.66,21536.56,20890.32,21263.86,7282.48888,87437.0,21215.8294730956,2022-08-22
21263.87,21679.73,20889.11,21326.31,7503.764795,95395.0,21382.4146952583,2022-08-23
21333.35,21890.76,21236.88,21539.39,8417.53361,79060.0,21531.5313436412,2022-08-24
21540.77,21814.51,21424.24,21530.63,5337.40726,61670.0,21615.0078799422,2022-08-25
21526.24,21872.35,20110.0,20145.72,14082.294227,158271.0,20958.1928808161,2022-08-26
20147.3,20281.1,19800.0,19996.69,7550.732362,77854.0,20058.7636802873,2022-08-27
19995.5,20149.5,19520.19,19805.46,6140.40064,71859.0,19869.7270592468,2022-08-28
19805.0,20543.44,19737.36,20464.65,6885.1163,90779.0,20138.914615827,2022-08-29
20467.15,20578.0,19541.13,20337.81,9883.747803,118400.0,20041.6246677578,2022-08-30
20339.0,20486.06,19874.31,20056.65,6975.185598,101838.0,20158.5288084628,2022-08-31
20055.79,20292.0,19564.86,20156.76,7141.975485,110122.0,19934.1678446199,2022-09-01
20156.76,20444.0,19757.72,19919.47,7165.911879,96231.0,20075.2008677126,2022-09-02
